file,class,method,variable,usage
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testResolveVariable/0,map,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testReplaceInVariableRecursive/0,sub,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",sub,17
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",buf,10
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",replaceTemplate,14
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",expectedResult,14
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",obj,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",builder,10
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",expectedShortResult,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",bld,10
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",substring,9
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,"doTestReplace/3[java.lang.String,java.lang.String,boolean]",chars,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testCyclicReplacement/0,sub,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testCyclicReplacement/0,sub2,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testCyclicReplacement/0,map,11
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testStaticReplaceSystemProperties/0,buf,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testReplaceAdjacentAtStart/0,sub,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testReplaceInVariable/0,sub,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testReplaceChangedMap/0,sub,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,org.apache.commons.lang3.text.StrSubstitutorTest,testConstructorNoArgs/0,sub,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableIntBinaryOperator.java,org.apache.commons.lang3.function.FailableIntBinaryOperator,"applyAsInt/2[int,int]",left,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableIntBinaryOperator.java,org.apache.commons.lang3.function.FailableIntBinaryOperator,"applyAsInt/2[int,int]",right,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharSetUtilsTest.java,org.apache.commons.lang3.CharSetUtilsTest,testConstructor/0,cons,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\concurrent\BackgroundInitializer.java,org.apache.commons.lang3.concurrent.BackgroundInitializer$Builder,setExternalExecutor/1[java.util.concurrent.ExecutorService],externalExecutor,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TwoDigitMonthField,"appendTo/2[java.lang.Appendable,int]",buffer,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TwoDigitMonthField,"appendTo/2[java.lang.Appendable,int]",value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TwoDigitMonthField,"appendTo/2[java.lang.Appendable,java.util.Calendar]",calendar,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TwoDigitMonthField,"appendTo/2[java.lang.Appendable,java.util.Calendar]",buffer,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/2[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle]",style,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/2[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle]",object,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,appendFieldsIn/1[java.lang.Class<?>],fieldName,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,appendFieldsIn/1[java.lang.Class<?>],field,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,appendFieldsIn/1[java.lang.Class<?>],e,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,appendFieldsIn/1[java.lang.Class<?>],fields,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,appendFieldsIn/1[java.lang.Class<?>],clazz,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,appendFieldsIn/1[java.lang.Class<?>],fieldValue,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toStringExclude/2[java.lang.Object,java.util.Collection<java.lang.String>]",excludeFieldNames,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toStringExclude/2[java.lang.Object,java.util.Collection<java.lang.String>]",object,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,toString/0,clazz,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setAppendTransients/1[boolean],appendTransients,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setAppendStatics/1[boolean],appendStatics,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/6[T,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean,boolean,java.lang.Class<? super T>]",excludeNullValues,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/6[T,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean,boolean,java.lang.Class<? super T>]",outputStatics,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/6[T,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean,boolean,java.lang.Class<? super T>]",style,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/6[T,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean,boolean,java.lang.Class<? super T>]",outputTransients,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/6[T,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean,boolean,java.lang.Class<? super T>]",reflectUpToClass,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/6[T,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean,boolean,java.lang.Class<? super T>]",object,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"ReflectionToStringBuilder/3[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle,java.lang.StringBuffer]",style,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"ReflectionToStringBuilder/3[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle,java.lang.StringBuffer]",buffer,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"ReflectionToStringBuilder/3[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle,java.lang.StringBuffer]",object,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,toNoNullStringArray/1[java.lang.Object[]],array,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,getValue/1[java.lang.reflect.Field],field,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setExcludeFieldNames/1[java.lang.String[]],excludeFieldNamesParam,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toStringInclude/2[java.lang.Object,java.util.Collection<java.lang.String>]",includeFieldNames,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toStringInclude/2[java.lang.Object,java.util.Collection<java.lang.String>]",object,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,toString/1[java.lang.Object],object,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/3[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle,boolean]",style,1
